Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1D03P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1D03P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1D03P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1D03P04.fasta
P05	0	results/trezende/RC1/RC1/split1/split2/RC1D03P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1D03P06.fasta
P07	4	results/trezende/RC1/RC1/split1/split2/RC1D03P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1D03P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1D03P09.fasta
P10	1321	results/trezende/RC1/RC1/split1/split2/RC1D03P10.fasta
P11	387	results/trezende/RC1/RC1/split1/split2/RC1D03P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1D03P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1D03P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1D03P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1D03P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1D03P16.fasta
unmatched	13	results/trezende/RC1/RC1/split1/split2/RC1D03unmatched.fasta
total	1725
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1D04P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1D04P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1D04P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1D04P04.fasta
P05	0	results/trezende/RC1/RC1/split1/split2/RC1D04P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1D04P06.fasta
P07	0	results/trezende/RC1/RC1/split1/split2/RC1D04P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1D04P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1D04P09.fasta
P10	1568	results/trezende/RC1/RC1/split1/split2/RC1D04P10.fasta
P11	278	results/trezende/RC1/RC1/split1/split2/RC1D04P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1D04P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1D04P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1D04P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1D04P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1D04P16.fasta
unmatched	13	results/trezende/RC1/RC1/split1/split2/RC1D04unmatched.fasta
total	1859
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1D05P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1D05P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1D05P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1D05P04.fasta
P05	0	results/trezende/RC1/RC1/split1/split2/RC1D05P05.fasta
P06	2	results/trezende/RC1/RC1/split1/split2/RC1D05P06.fasta
P07	0	results/trezende/RC1/RC1/split1/split2/RC1D05P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1D05P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1D05P09.fasta
P10	1053	results/trezende/RC1/RC1/split1/split2/RC1D05P10.fasta
P11	246	results/trezende/RC1/RC1/split1/split2/RC1D05P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1D05P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1D05P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1D05P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1D05P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1D05P16.fasta
unmatched	12	results/trezende/RC1/RC1/split1/split2/RC1D05unmatched.fasta
total	1313
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1D06P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1D06P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1D06P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1D06P04.fasta
P05	0	results/trezende/RC1/RC1/split1/split2/RC1D06P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1D06P06.fasta
P07	0	results/trezende/RC1/RC1/split1/split2/RC1D06P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1D06P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1D06P09.fasta
P10	1503	results/trezende/RC1/RC1/split1/split2/RC1D06P10.fasta
P11	472	results/trezende/RC1/RC1/split1/split2/RC1D06P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1D06P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1D06P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1D06P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1D06P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1D06P16.fasta
unmatched	15	results/trezende/RC1/RC1/split1/split2/RC1D06unmatched.fasta
total	1990
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1D07P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1D07P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1D07P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1D07P04.fasta
P05	1	results/trezende/RC1/RC1/split1/split2/RC1D07P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1D07P06.fasta
P07	0	results/trezende/RC1/RC1/split1/split2/RC1D07P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1D07P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1D07P09.fasta
P10	1367	results/trezende/RC1/RC1/split1/split2/RC1D07P10.fasta
P11	1056	results/trezende/RC1/RC1/split1/split2/RC1D07P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1D07P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1D07P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1D07P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1D07P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1D07P16.fasta
unmatched	26	results/trezende/RC1/RC1/split1/split2/RC1D07unmatched.fasta
total	2450
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1D08P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1D08P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1D08P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1D08P04.fasta
P05	0	results/trezende/RC1/RC1/split1/split2/RC1D08P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1D08P06.fasta
P07	0	results/trezende/RC1/RC1/split1/split2/RC1D08P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1D08P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1D08P09.fasta
P10	1713	results/trezende/RC1/RC1/split1/split2/RC1D08P10.fasta
P11	249	results/trezende/RC1/RC1/split1/split2/RC1D08P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1D08P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1D08P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1D08P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1D08P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1D08P16.fasta
unmatched	21	results/trezende/RC1/RC1/split1/split2/RC1D08unmatched.fasta
total	1983
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1D09P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1D09P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1D09P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1D09P04.fasta
P05	0	results/trezende/RC1/RC1/split1/split2/RC1D09P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1D09P06.fasta
P07	15	results/trezende/RC1/RC1/split1/split2/RC1D09P07.fasta
P08	1	results/trezende/RC1/RC1/split1/split2/RC1D09P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1D09P09.fasta
P10	1566	results/trezende/RC1/RC1/split1/split2/RC1D09P10.fasta
P11	600	results/trezende/RC1/RC1/split1/split2/RC1D09P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1D09P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1D09P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1D09P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1D09P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1D09P16.fasta
unmatched	17	results/trezende/RC1/RC1/split1/split2/RC1D09unmatched.fasta
total	2199
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1D10P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1D10P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1D10P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1D10P04.fasta
P05	0	results/trezende/RC1/RC1/split1/split2/RC1D10P05.fasta
P06	1	results/trezende/RC1/RC1/split1/split2/RC1D10P06.fasta
P07	0	results/trezende/RC1/RC1/split1/split2/RC1D10P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1D10P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1D10P09.fasta
P10	2864	results/trezende/RC1/RC1/split1/split2/RC1D10P10.fasta
P11	316	results/trezende/RC1/RC1/split1/split2/RC1D10P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1D10P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1D10P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1D10P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1D10P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1D10P16.fasta
unmatched	28	results/trezende/RC1/RC1/split1/split2/RC1D10unmatched.fasta
total	3209
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1D11P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1D11P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1D11P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1D11P04.fasta
P05	0	results/trezende/RC1/RC1/split1/split2/RC1D11P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1D11P06.fasta
P07	0	results/trezende/RC1/RC1/split1/split2/RC1D11P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1D11P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1D11P09.fasta
P10	1612	results/trezende/RC1/RC1/split1/split2/RC1D11P10.fasta
P11	374	results/trezende/RC1/RC1/split1/split2/RC1D11P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1D11P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1D11P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1D11P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1D11P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1D11P16.fasta
unmatched	15	results/trezende/RC1/RC1/split1/split2/RC1D11unmatched.fasta
total	2001
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1D12P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1D12P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1D12P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1D12P04.fasta
P05	0	results/trezende/RC1/RC1/split1/split2/RC1D12P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1D12P06.fasta
P07	1441	results/trezende/RC1/RC1/split1/split2/RC1D12P07.fasta
P08	272	results/trezende/RC1/RC1/split1/split2/RC1D12P08.fasta
P09	1	results/trezende/RC1/RC1/split1/split2/RC1D12P09.fasta
P10	1750	results/trezende/RC1/RC1/split1/split2/RC1D12P10.fasta
P11	629	results/trezende/RC1/RC1/split1/split2/RC1D12P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1D12P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1D12P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1D12P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1D12P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1D12P16.fasta
unmatched	28	results/trezende/RC1/RC1/split1/split2/RC1D12unmatched.fasta
total	4121
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1E01P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1E01P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1E01P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1E01P04.fasta
P05	514	results/trezende/RC1/RC1/split1/split2/RC1E01P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1E01P06.fasta
P07	1615	results/trezende/RC1/RC1/split1/split2/RC1E01P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1E01P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1E01P09.fasta
P10	1509	results/trezende/RC1/RC1/split1/split2/RC1E01P10.fasta
P11	1282	results/trezende/RC1/RC1/split1/split2/RC1E01P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1E01P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1E01P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1E01P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1E01P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1E01P16.fasta
unmatched	42	results/trezende/RC1/RC1/split1/split2/RC1E01unmatched.fasta
total	4962
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1E02P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1E02P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1E02P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1E02P04.fasta
P05	40	results/trezende/RC1/RC1/split1/split2/RC1E02P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1E02P06.fasta
P07	57	results/trezende/RC1/RC1/split1/split2/RC1E02P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1E02P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1E02P09.fasta
P10	717	results/trezende/RC1/RC1/split1/split2/RC1E02P10.fasta
P11	356	results/trezende/RC1/RC1/split1/split2/RC1E02P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1E02P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1E02P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1E02P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1E02P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1E02P16.fasta
unmatched	13	results/trezende/RC1/RC1/split1/split2/RC1E02unmatched.fasta
total	1183
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1E03P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1E03P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1E03P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1E03P04.fasta
P05	64	results/trezende/RC1/RC1/split1/split2/RC1E03P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1E03P06.fasta
P07	0	results/trezende/RC1/RC1/split1/split2/RC1E03P07.fasta
P08	1	results/trezende/RC1/RC1/split1/split2/RC1E03P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1E03P09.fasta
P10	1827	results/trezende/RC1/RC1/split1/split2/RC1E03P10.fasta
P11	305	results/trezende/RC1/RC1/split1/split2/RC1E03P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1E03P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1E03P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1E03P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1E03P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1E03P16.fasta
unmatched	12	results/trezende/RC1/RC1/split1/split2/RC1E03unmatched.fasta
total	2209
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1E04P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1E04P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1E04P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1E04P04.fasta
P05	5	results/trezende/RC1/RC1/split1/split2/RC1E04P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1E04P06.fasta
P07	0	results/trezende/RC1/RC1/split1/split2/RC1E04P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1E04P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1E04P09.fasta
P10	685	results/trezende/RC1/RC1/split1/split2/RC1E04P10.fasta
P11	474	results/trezende/RC1/RC1/split1/split2/RC1E04P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1E04P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1E04P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1E04P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1E04P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1E04P16.fasta
unmatched	29	results/trezende/RC1/RC1/split1/split2/RC1E04unmatched.fasta
total	1193
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1E05P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1E05P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1E05P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1E05P04.fasta
P05	284	results/trezende/RC1/RC1/split1/split2/RC1E05P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1E05P06.fasta
P07	0	results/trezende/RC1/RC1/split1/split2/RC1E05P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1E05P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1E05P09.fasta
P10	1267	results/trezende/RC1/RC1/split1/split2/RC1E05P10.fasta
P11	413	results/trezende/RC1/RC1/split1/split2/RC1E05P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1E05P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1E05P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1E05P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1E05P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1E05P16.fasta
unmatched	18	results/trezende/RC1/RC1/split1/split2/RC1E05unmatched.fasta
total	1982
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1E06P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1E06P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1E06P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1E06P04.fasta
P05	338	results/trezende/RC1/RC1/split1/split2/RC1E06P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1E06P06.fasta
P07	0	results/trezende/RC1/RC1/split1/split2/RC1E06P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1E06P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1E06P09.fasta
P10	1711	results/trezende/RC1/RC1/split1/split2/RC1E06P10.fasta
P11	455	results/trezende/RC1/RC1/split1/split2/RC1E06P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1E06P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1E06P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1E06P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1E06P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1E06P16.fasta
unmatched	23	results/trezende/RC1/RC1/split1/split2/RC1E06unmatched.fasta
total	2527
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1E07P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1E07P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1E07P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1E07P04.fasta
P05	600	results/trezende/RC1/RC1/split1/split2/RC1E07P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1E07P06.fasta
P07	0	results/trezende/RC1/RC1/split1/split2/RC1E07P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1E07P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1E07P09.fasta
P10	329	results/trezende/RC1/RC1/split1/split2/RC1E07P10.fasta
P11	387	results/trezende/RC1/RC1/split1/split2/RC1E07P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1E07P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1E07P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1E07P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1E07P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1E07P16.fasta
unmatched	7	results/trezende/RC1/RC1/split1/split2/RC1E07unmatched.fasta
total	1323
Barcode	Count	Location
P01	1	results/trezende/RC1/RC1/split1/split2/RC1E08P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1E08P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1E08P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1E08P04.fasta
P05	1586	results/trezende/RC1/RC1/split1/split2/RC1E08P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1E08P06.fasta
P07	0	results/trezende/RC1/RC1/split1/split2/RC1E08P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1E08P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1E08P09.fasta
P10	571	results/trezende/RC1/RC1/split1/split2/RC1E08P10.fasta
P11	353	results/trezende/RC1/RC1/split1/split2/RC1E08P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1E08P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1E08P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1E08P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1E08P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1E08P16.fasta
unmatched	40	results/trezende/RC1/RC1/split1/split2/RC1E08unmatched.fasta
total	2551
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1E09P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1E09P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1E09P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1E09P04.fasta
P05	619	results/trezende/RC1/RC1/split1/split2/RC1E09P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1E09P06.fasta
P07	17	results/trezende/RC1/RC1/split1/split2/RC1E09P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1E09P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1E09P09.fasta
P10	556	results/trezende/RC1/RC1/split1/split2/RC1E09P10.fasta
P11	707	results/trezende/RC1/RC1/split1/split2/RC1E09P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1E09P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1E09P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1E09P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1E09P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1E09P16.fasta
unmatched	23	results/trezende/RC1/RC1/split1/split2/RC1E09unmatched.fasta
total	1922
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1E10P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1E10P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1E10P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1E10P04.fasta
P05	1844	results/trezende/RC1/RC1/split1/split2/RC1E10P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1E10P06.fasta
P07	0	results/trezende/RC1/RC1/split1/split2/RC1E10P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1E10P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1E10P09.fasta
P10	2554	results/trezende/RC1/RC1/split1/split2/RC1E10P10.fasta
P11	500	results/trezende/RC1/RC1/split1/split2/RC1E10P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1E10P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1E10P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1E10P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1E10P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1E10P16.fasta
unmatched	45	results/trezende/RC1/RC1/split1/split2/RC1E10unmatched.fasta
total	4943
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1E11P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1E11P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1E11P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1E11P04.fasta
P05	353	results/trezende/RC1/RC1/split1/split2/RC1E11P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1E11P06.fasta
P07	0	results/trezende/RC1/RC1/split1/split2/RC1E11P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1E11P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1E11P09.fasta
P10	1359	results/trezende/RC1/RC1/split1/split2/RC1E11P10.fasta
P11	680	results/trezende/RC1/RC1/split1/split2/RC1E11P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1E11P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1E11P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1E11P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1E11P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1E11P16.fasta
unmatched	30	results/trezende/RC1/RC1/split1/split2/RC1E11unmatched.fasta
total	2422
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1E12P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1E12P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1E12P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1E12P04.fasta
P05	499	results/trezende/RC1/RC1/split1/split2/RC1E12P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1E12P06.fasta
P07	1	results/trezende/RC1/RC1/split1/split2/RC1E12P07.fasta
P08	9	results/trezende/RC1/RC1/split1/split2/RC1E12P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1E12P09.fasta
